created_at,entities_cashtags,entities_hashtags,entities_urls,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,entities_mentions,created_at_user,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,media_type,Word_count_Henry08_pos,Word_count_Henry08_neg,Word_count_LM11_pos,Word_count_LM11_neg,Word_count_Hagenau13_pos,Word_count_Hagenau13_neg,News_agencies_names_count,Compound_vader,Positive_vader,Negative_vader,Neutral_vader
2021-09-30 19:27:10,0,0,1,0,0,0,0,0,2009-02-24 15:01:24,2522,50,92,11526,0,0.0,0.004784688995215311,0.0,0.004784688995215311,0.0,0.0,0.0,-0.3612,0.087,0.157,0.756
2021-09-30 19:27:10,0,0,1,0,0,0,0,0,2009-03-13 20:39:52,2343,4279,41,13097,0,0.0,0.004784688995215311,0.0,0.004784688995215311,0.0,0.0,0.0,-0.3612,0.087,0.157,0.756
2021-09-30 15:04:51,1,9,5,0,0,0,0,0,2011-12-16 06:23:17,5133,87,69,72786,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.091,0.0,0.909
2021-09-30 13:24:23,0,0,0,3,0,0,1,1,2015-01-16 12:15:32,11186,2298,147,2666,0,0.007874015748031496,0.003937007874015748,0.007874015748031496,0.0,0.0,0.0,0.0,0.743,0.154,0.0,0.846
2021-09-30 08:06:35,1,0,1,0,0,0,0,0,2016-02-07 21:25:37,1603,2,51,89372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,0.366,0.0,0.634
2021-09-30 08:05:57,1,0,1,0,0,0,0,0,2018-12-03 15:43:42,3156,0,95,842054,0,0.0,0.0,0.0,0.005952380952380952,0.005952380952380952,0.0,0.0,-0.2263,0.0,0.091,0.909
2021-09-30 08:00:52,1,0,1,0,0,0,0,0,2020-11-07 11:37:37,399,16,29,266557,0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,-0.2263,0.0,0.119,0.881
2021-09-30 04:12:18,0,0,6,0,0,0,0,0,2020-10-06 09:49:27,7,0,0,702,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.049,0.0,0.951
2021-09-29 18:20:55,0,0,1,5,0,0,1,0,2020-02-20 13:33:01,89,61,2,174,1,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.8871,0.207,0.049,0.744
2021-09-29 15:36:01,13,0,0,0,0,0,0,0,2014-07-04 06:00:33,935,0,27,16549,0,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.048,0.0,0.952
