created_at,entities_cashtags,entities_hashtags,entities_urls,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,entities_mentions,created_at_user,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,media_type,Word_count_News_agencies,Word_count_Henry08_pos,Word_count_Henry08_neg,Word_count_LM11_pos,Word_count_LM11_neg,Word_count_Hagenau13_pos,Word_count_Hagenau13_neg,Tweet_Length,Compound_vader,Positive_vader,Negative_vader,Neutral_vader
2021-06-30 14:45:00,0,1,2,3,0,0,0,0,2009-03-23 14:37:13,28745,3909,701,45175,0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,0.0,0.0,240,0.7712,0.182,0.0,0.818
2021-06-28 20:53:02,1,3,1,0,0,0,0,0,2015-03-03 17:15:05,8967,4235,359,404893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,0.0,0.0,0.0,1.0
2021-06-28 05:37:02,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.4404,0.225,0.0,0.775
2021-06-27 05:36:35,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,1.0
2021-06-22 03:21:31,0,0,1,0,0,0,0,0,2014-09-11 11:21:38,0,14,0,933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,0.4939,0.16,0.0,0.84
2021-06-21 09:03:02,1,0,0,0,0,0,0,0,2020-05-14 18:50:34,1344,119,41,14928,0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,61,0.5574,0.265,0.0,0.735
2021-06-15 13:26:04,0,3,2,1,2,0,0,0,2014-01-23 13:52:18,4484,1688,143,11525,1,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,178,0.8074,0.343,0.0,0.657
2021-06-13 11:14:39,1,3,1,1,0,0,0,0,2009-03-06 07:52:56,187363,75,4791,838709,0,0.0,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.0,0.0,117,0.4215,0.189,0.0,0.811
2021-06-09 15:38:32,0,4,0,0,0,0,1,0,2020-09-11 14:42:50,143,140,0,687,0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,110,0.3818,0.157,0.0,0.843
2021-06-05 09:51:38,0,0,2,3,0,0,0,1,2011-03-02 18:09:04,2715,1398,41,7836,1,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,159,0.4199,0.128,0.0,0.872
2021-06-04 05:37:10,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,1.0
2021-05-29 08:39:04,0,5,3,0,0,0,0,0,2019-11-27 16:21:43,245,158,3,130258,1,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,199,0.4939,0.219,0.0,0.781
2021-05-27 14:03:41,0,0,2,3,0,0,1,0,2014-01-10 09:27:52,264,128,11,763,1,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,294,0.3818,0.124,0.05,0.826
2021-05-26 14:13:42,0,0,1,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,166,0.4019,0.15,0.0,0.85
2021-05-26 10:29:01,0,0,1,3,0,0,1,3,2016-05-26 17:30:42,2371,1716,20,15342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575,292,-0.1027,0.0,0.027,0.973
2021-05-26 10:08:55,0,0,2,6,1,1,6,1,2009-01-15 17:19:15,10296,1227,345,14282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003367003367003367,297,-0.3182,0.0,0.052,0.948
2021-05-25 11:08:24,0,0,1,1,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.008032128514056224,0.0,0.0,0.0,0.012048192771084338,0.0,249,0.872,0.284,0.0,0.716
2021-05-25 11:00:30,0,0,1,1,0,0,1,0,2011-04-19 13:28:42,21744,967,670,26534,0,0.0,0.004149377593360996,0.0,0.004149377593360996,0.0,0.008298755186721992,0.0,241,0.6872,0.151,0.044,0.805
2021-05-24 15:37:16,0,0,1,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0.636,0.117,0.0,0.883
2021-05-22 14:37:00,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,1.0
2021-05-21 11:11:18,0,0,1,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,111,-0.0951,0.0,0.089,0.911
2021-05-20 14:05:55,0,1,2,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0,0.0,1.0
2021-05-19 07:38:19,2,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,1.0
2021-05-18 21:55:15,0,0,1,0,0,0,0,0,2010-01-26 09:23:07,133454,1545,1523,291000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,1.0
2021-05-18 16:46:36,0,0,2,1,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,0.5267,0.109,0.0,0.891
2021-05-15 04:59:29,1,0,1,0,0,0,0,0,2014-11-06 12:55:34,527,170,5,2544,0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,145,0.0,0.0,0.0,1.0
2021-05-11 19:45:24,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,1.0
2021-05-09 06:15:23,0,0,1,1,0,0,0,0,2010-01-26 09:23:07,133454,1545,1523,291000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,1.0
2021-05-06 22:00:46,0,0,1,0,0,0,0,0,2011-07-14 04:17:12,1555,813,52,39837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0.0,0.0,0.0,1.0
2021-05-06 17:30:57,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,54,-0.2924,0.0,0.195,0.805
2021-05-06 13:04:11,1,0,2,0,0,0,1,0,2010-03-08 11:14:34,161318,152407,2582,2461882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.0,0.0,0.0,1.0
2021-05-06 11:00:06,1,0,1,0,0,0,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,1.0
2021-05-06 07:58:08,1,0,1,0,0,0,0,0,2016-07-21 12:51:09,727,1970,5,9200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,1.0
2021-05-06 06:12:39,2,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,1.0
2021-05-06 06:10:52,2,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,1.0
2021-05-05 22:16:00,1,10,2,0,0,0,1,0,2011-09-16 16:46:39,11598,755,233,1389564,1,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,229,0.296,0.075,0.0,0.925
2021-05-05 13:25:06,0,0,2,0,0,0,0,0,2015-07-27 00:36:06,128,39,11,35892,1,0.0,0.0,0.0,0.0,0.0,0.003367003367003367,0.0,297,0.5859,0.112,0.0,0.888
2021-05-04 11:01:24,0,0,1,0,0,0,1,0,2009-04-17 12:17:34,7184,1851,227,7591,0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,228,0.6486,0.155,0.0,0.845
2021-05-04 09:23:46,0,10,1,0,0,0,0,0,2017-08-03 22:58:20,235,132,7,63451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,0.0,0.0,0.0,1.0
2021-04-29 20:36:03,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,66,-0.5574,0.0,0.31,0.69
2021-04-28 21:00:38,0,0,2,0,0,0,0,1,2013-07-16 17:41:57,1310,550,62,2474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,247,0.2732,0.062,0.0,0.938
2021-04-27 06:08:10,2,0,1,1,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,1.0
2021-04-26 22:27:24,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,1.0
2021-04-26 18:26:16,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,1.0
2021-04-26 18:04:23,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.0,1.0
2021-04-26 17:58:17,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,1.0
2021-04-26 17:54:22,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,1.0
2021-04-26 17:34:17,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,1.0
2021-04-26 14:05:38,0,1,3,0,0,0,0,0,2019-11-27 16:21:43,245,158,3,130258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,0.0,1.0
2021-04-25 20:37:20,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,1.0
2021-04-23 17:36:13,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,-0.5859,0.0,0.257,0.743
2021-04-21 07:11:29,0,2,2,0,0,0,1,0,2021-03-15 17:25:18,52,80,0,978,1,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,0.4215,0.114,0.053,0.833
2021-04-20 22:00:13,0,0,1,1,0,0,0,0,2010-01-26 09:23:07,133454,1545,1523,291000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,1.0
2021-04-19 01:16:38,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.005050505050505051,0.0,0.0,0.0,0.005050505050505051,0.005050505050505051,198,0.3818,0.102,0.0,0.898
2021-04-18 08:46:18,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,196,0.0,0.0,0.0,1.0
2021-04-18 01:16:58,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.005050505050505051,0.0,0.0,0.0,0.005050505050505051,0.005050505050505051,198,0.3818,0.102,0.0,0.898
2021-04-17 03:46:29,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,196,0.0,0.0,0.0,1.0
2021-04-16 11:12:35,1,2,1,0,0,0,0,0,2020-07-28 21:39:47,4320,96,13,50924,0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,112,0.296,0.136,0.0,0.864
2021-04-16 11:04:11,0,0,2,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,1,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0033003300330033004,303,0.5983,0.1,0.0,0.9
2021-04-15 07:46:13,1,6,1,1,0,0,1,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.005263157894736842,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,190,0.3818,0.094,0.0,0.906
2021-04-14 14:46:17,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,200,0.0,0.0,0.0,1.0
2021-04-13 12:16:28,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,200,0.0,0.0,0.0,1.0
2021-04-12 18:46:23,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,200,0.0,0.0,0.0,1.0
2021-04-11 11:16:16,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,200,0.0,0.0,0.0,1.0
2021-04-11 05:36:17,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.013513513513513514,0.0,0.013513513513513514,0.0,0.0,0.0,74,0.6705,0.379,0.0,0.621
2021-04-09 19:46:11,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,200,0.0,0.0,0.0,1.0
2021-04-09 01:46:10,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,200,0.0,0.0,0.0,1.0
2021-04-07 05:16:33,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-04-07 02:26:34,0,2,2,0,0,0,0,0,2015-03-03 17:15:05,8967,4235,359,404893,1,0.0,0.0,0.0,0.0,0.0,0.003389830508474576,0.0,295,0.0,0.0,0.0,1.0
2021-04-06 10:16:37,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-04-05 14:16:21,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-04-04 02:16:43,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-04-03 01:16:27,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-04-01 10:59:07,1,0,1,0,0,0,0,0,2015-06-17 13:45:17,3943,32,121,216641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,0.0,0.0,0.0,1.0
2021-04-01 10:59:05,1,0,1,0,0,0,0,0,2015-06-17 13:45:17,3943,32,121,216641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,0.0,0.0,0.0,1.0
2021-04-01 10:46:52,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-31 19:47:18,1,3,1,0,0,0,1,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
