author_id,created_at,entities_cashtags,entities_hashtags,entities_urls,tweet_id,possibly_sensitive,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,source,text,entities_mentions,in_reply_to_user_id,created_at_user,location,name,profile_image_url,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username,media_type
849417718642159616,2021-09-30 01:49:06,"KIM, ",,"zpr.io/vSRtTyGL7RyL, ",1443452826135453697,False,0,0,0,0,Zapier.com,Kimco Realty $KIM Earns Hold Rating from BTIG Research https://t.co/iPOB0DHQC3,,,2017-04-04 20:25:40,,The Markets Daily,https://pbs.twimg.com/profile_images/849428984488185857/i3dIvJVS_normal.jpg,1948,11,67,797400,TheMarketsDaily,
1399103920522334219,2021-09-27 23:38:05,"KIM, ",,"earningsfly.com/stocks/kim?sou…, pic.twitter.com/ROgGQODNFA, ",1442695080452804615,False,0,0,0,0,Twitter,"Kimco Realty Corporation current quarter revenue growth YoY of 21.00% ranked 2044 out of 5598 companies in our database. 

👉 https://t.co/lnBXjFmvSy $KIM

🚀🚀🚀🚀🚀 https://t.co/ROgGQODNFA",,,2021-05-30 16:42:36,,Fundamentals Analysis Bot,https://pbs.twimg.com/profile_images/1399104992141844481/ILsIsJjg_normal.jpg,660,0,13,51376,earningsflyhq,photo
1315434407692509184,2021-09-27 10:25:07,"KIM, ",,"earningsfly.com/stocks/kim?sou…, pic.twitter.com/UDB0930RMp, ",1442495521952833537,False,0,0,0,0,Twitter,"Kimco Realty Corporation current quarter revenue growth YoY of 21.00% ranked 2044 out of 5597 companies in our database. 

👉 https://t.co/UcsPnfN915 $KIM

🚀🚀🚀🚀🚀 https://t.co/UDB0930RMp",,,2020-10-11 19:29:43,,Earningsfly Stock Research Bot,https://pbs.twimg.com/profile_images/1315434762245373952/ETz2Zymw_normal.jpg,2900,55,60,110156,earningsflyinc,photo
1288287907116195840,2021-09-25 18:21:24,"KIM, ","stockmarket, kwhenfinance, ","ayr.app/l/ZpvD, ",1441890609346727937,False,0,0,0,1,Ayrshare,Kimco Realty Corp. Shares Approach 52-Week High - Market Mover https://t.co/cAW8DpHhH2 $KIM #stockmarket #kwhenfinance,,,2020-07-28 21:39:47,,Kwhen Finance,https://pbs.twimg.com/profile_images/1288295652766683136/ZYMFPwER_normal.jpg,4322,96,13,50924,kwhenfinance,
1315434407692509184,2021-09-25 08:47:04,"KIM, ",,"earningsfly.com/stocks/kim?sou…, pic.twitter.com/lzjLnYpZj6, ",1441746073161138183,False,0,0,0,0,Twitter,"Kimco Realty Corporation current quarter revenue growth YoY of 21.00% ranked 2171 out of 5593 companies in our database. 

👉 https://t.co/UcsPnfvxCv $KIM

🚀🚀🚀🚀🚀 https://t.co/lzjLnYpZj6",,,2020-10-11 19:29:43,,Earningsfly Stock Research Bot,https://pbs.twimg.com/profile_images/1315434762245373952/ETz2Zymw_normal.jpg,2900,55,60,110156,earningsflyinc,photo
1218127484090228736,2021-09-25 07:50:04,,,,1441731728620482573,False,3,0,0,0,Twitter Web App,"Dagens utdelning:

🇫🇮Uponor
🇨🇦Alimentation Couche-Tard
🇨🇦Canadian Western Bank
🇺🇸Prospect Capital
🇺🇸Qualcomm
🇺🇸Kimco Realty",,,2020-01-17 06:07:25,GBG,Aktiechaffisen,https://pbs.twimg.com/profile_images/1298562454608371712/zs-Jv-cL_normal.jpg,145,471,2,482,aktiechaffisen,
914214567152160768,2021-09-23 19:37:01,"KIM, ",,"stockcharts.com/h-sc/ui?s=KIM&…, ",1441184861180420108,False,0,0,0,0,StockPoster,$KIM Kimco Realty Corporation  Top stock up 118% from low. Close: 21.86 VolvsAvg: 0.76 Liq: $82M https://t.co/fVHDCRzQtW,,,2017-09-30 15:45:12,"Ohio, USA",Stock Market Genius,https://pbs.twimg.com/profile_images/1371162533449629700/kuZSnUvo_normal.jpg,24255,21,173,139892,stockmktgenius,
732361939490312192,2021-09-23 09:05:29,"KIM, ","markets, ","americanbankingnews.com/?p=22161590, ",1441025931540377600,False,0,0,0,0,Zapier.com,Kimco Realty $KIM Now Covered by Analysts at Wolfe Research https://t.co/asj8E710wN #markets,,,2016-05-16 20:07:47,"Sioux Falls, SD",Community Financial,https://pbs.twimg.com/profile_images/732362091781312513/l5uerSUM_normal.jpg,392,164,44,1393767,CFinancialNews,
61661638,2021-09-23 09:05:28,"KIM, ","stocks, ","americanbankingnews.com/?p=22161590, ",1441025928000413699,False,0,0,0,0,Zapier.com,Kimco Realty $KIM Now Covered by Analysts at Wolfe Research https://t.co/u12MKdXT2i #stocks,,,2009-07-30 21:58:33,"Sioux Falls, SD",US Banking News,https://pbs.twimg.com/profile_images/541252987/Image5_normal.jpg,8471,2035,723,2853565,AmericanBanking,
1273844033861844993,2021-09-23 09:00:28,"KIM, ",,"pic.twitter.com/dvaeFMBNi3, ",1441024667410644993,False,1,0,0,1,StockTwits Web,"$KIM [Kimco Realty]: Wolfe Research Initiates Coverage On Peer Perform Announces Price Target $24 
charts: courtesy of finviz https://t.co/dvaeFMBNi3",,,2020-06-19 01:04:32,United States,Jarvis-Alerts,https://pbs.twimg.com/profile_images/1374794584513986568/eWDm8YFI_normal.jpg,4168,103,79,63808,Jarvis_Alerts,photo
1134049078424162304,2021-09-23 07:46:50,"KIM, ",,,1441006137042784258,False,0,0,0,0,Newsfilter.io,$KIM Wolfe Research analyst Andrew Rosivach initiates coverage on Kimco Realty with a Peer Perform rating and announces Price Target of $24.,,,2019-05-30 06:49:04,"New York, NY",Investor News,https://pbs.twimg.com/profile_images/1166658906610786306/Z397yIAD_normal.jpg,19120,181,347,880772,newsfilterio,
1325115160353103872,2021-09-23 07:24:26,"KIM, ",,"quantisnow.com/insight/180186…, ",1441000502699855877,False,0,0,0,0,Twitter,"$KIM 📋 Wolfe Research initiated coverage on Kimco Realty with a new price target

https://t.co/EdX0hatU08

30 seconds delayed.",,,2020-11-07 11:37:37,,Quantisnow,https://pbs.twimg.com/profile_images/1325115268729724928/LCMWheWW_normal.jpg,398,16,29,266603,quantisnow,
1269758829690052610,2021-09-23 06:18:41,"KIM, ",,,1440983954228711426,False,0,0,0,0,Zapier.com,"Kimco Realty initiated with a Peer Perform at Wolfe Research
$KIM",,,2020-06-07 18:31:22,"Manhattan, NY",63 Hyacinth,https://pbs.twimg.com/profile_images/1426268301055991816/PYXXE_KD_normal.jpg,1567,0,17,32991,63_hyacinth,
914214567152160768,2021-09-22 22:55:35,"KIM, ",,"stockcharts.com/h-sc/ui?s=KIM&…, ",1440872444068249601,False,0,0,0,0,StockPoster,$KIM Kimco Realty Corporation  Top stock up 118% from low. Close: 21.84 VolvsAvg: 0.65 Liq: $71M https://t.co/fVHDCRRrSw,,,2017-09-30 15:45:12,"Ohio, USA",Stock Market Genius,https://pbs.twimg.com/profile_images/1371162533449629700/kuZSnUvo_normal.jpg,24255,21,173,139892,stockmktgenius,
1171873456276889600,2021-09-22 16:19:50,"KIM, ","KIM, 8K, KimcoRealty, News, ","docoh.com/filing/879101/…, ",1440772848994250756,False,0,0,0,0,Investor Feed,"$KIM  8-K  Kimco Realty   (22 Sep, 4:18pm)

📰 Entry into a Material Definitive Agreement; Financial Statements and Exhibits

https://t.co/uCDYDvMYvx

#KIM #8K #KimcoRealty #News",,,2019-09-11 15:50:02,"Toronto, Canada",Docoh Feed,https://pbs.twimg.com/profile_images/1240312690037460992/AJNPTR7U_normal.jpg,113,7,7,243550,investor_feed,
1325115160353103872,2021-09-22 16:19:33,"KIM, ",,"quantisnow.com/insight/180021…, ",1440772779322707972,False,0,0,0,0,Twitter,"$KIM 📜 Kimco Realty Corporation filed SEC Form 8-K: Entry into a Material Definitive Agreement, Financial Statements and Exhibits

https://t.co/cSFkYt2g9C

30 seconds delayed.",,,2020-11-07 11:37:37,,Quantisnow,https://pbs.twimg.com/profile_images/1325115268729724928/LCMWheWW_normal.jpg,398,16,29,266603,quantisnow,
