author_id,created_at,entities_cashtags,entities_hashtags,entities_urls,tweet_id,possibly_sensitive,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,source,text,entities_mentions,in_reply_to_user_id,created_at_user,location,name,profile_image_url,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username,media_type
28364479,2021-09-30 15:29:14,,,"wsj.com/articles/frank…, ",1443659220759494662,False,2,0,0,0,Twitter for iPhone,"Franklin Resources agrees to buy O’Shaughnessy Asset Management, expanding the investing giant’s bet on portfolio personalization. Well done ⁦@patrick_oshag⁩ more time for podcasting? https://t.co/adjE3E8ZJb","patrick_oshag, ",,2009-04-02 12:07:38,"New ""club"" - see pinned tweet ","Steve Clapham, Analyst & Author Smart Money Method",https://pbs.twimg.com/profile_images/459716601030246400/sa2SqZTf_normal.jpeg,10265,3229,207,5720,steveclapham,
108617488,2021-09-30 12:55:02,,,"invst.ly/w6ewi, ",1443620413024636928,False,1,0,0,0,FP News Publisher - COM,Jefferies Stick to Their Hold Rating for Franklin Resources - https://t.co/xuNmwyyJiI,,,2010-01-26 09:23:07,Global,Investing.com News,https://pbs.twimg.com/profile_images/1108338556504862720/m5mXMHAV_normal.png,133579,1545,1526,291349,newsinvesting,
144685905,2021-09-30 11:42:06,,,"swfinstitute.org/news/88616/fra…, ",1443602058955874306,False,1,0,0,2,SWFI Tools,"Franklin Resources Acquires O’Shaughnessy Asset Management
https://t.co/shbJKeEv9x",,,2010-05-16 21:39:35,United States,swfinstitute,https://pbs.twimg.com/profile_images/477217607536226304/LbjnTQln_normal.png,3790,4596,155,15457,swfinstitute,
1661482418,2021-09-30 09:34:12,,,"wsj.com/articles/frank…, ",1443569871372132353,False,0,0,0,0,Twitter Web App,"Franklin Resources agrees to buy O’Shaughnessy Asset Management, expanding the investing giant’s bet on portfolio personalization  https://t.co/1ZeO8ttTOw via @WSJ","WSJ, ",,2013-08-10 22:55:31,Oneonta NY,Mark Segina,https://pbs.twimg.com/profile_images/1026211407237406721/fNlNTNtg_normal.jpg,111,1103,0,2042,seginam09,
2224170056,2021-09-30 09:29:50,,,"wsj.com/articles/frank…, ",1443568772942602241,False,0,0,0,0,Twitter Web App,"Franklin Resources agrees to buy O’Shaughnessy Asset Management, expanding the investing giant’s bet on portfolio personalization  https://t.co/JzLkzDUYFn via @WSJ","WSJ, ",,2013-11-30 23:01:20,New York,Bijon Mehta,https://pbs.twimg.com/profile_images/450787311488225280/E52A3FJj_normal.jpeg,1322,1195,1612,29483,bijonmehta,
1269758829690052610,2021-09-30 09:21:02,"BEN, ",,,1443566557318336520,False,0,0,0,0,Zapier.com,"Franklin Resources buys quantitative asset firm O'Shaughnessy Asset Management
$BEN",,,2020-06-07 18:31:22,"Manhattan, NY",63 Hyacinth,https://pbs.twimg.com/profile_images/1426268301055991816/PYXXE_KD_normal.jpg,1568,0,17,32932,63_hyacinth,
944219339087020032,2021-09-30 09:06:05,,,,1443562797867147264,False,0,0,0,0,"Cheap Bots, Done Quick!","What will Franklin Resources, Inc. do about blockchain technology?",,,2017-12-22 09:53:28,Blockchain,Future Money,https://pbs.twimg.com/profile_images/946043800488685569/RENF5rhk_normal.jpg,105,71,3,5934,Y2KCash,
1199800417821048834,2021-09-30 09:05:06,,"Company_News_, ","dlvr.it/S8fY7T, bit.ly/3euPGwc, pic.twitter.com/1qMUTQCv5a, ",1443562548117213187,False,0,0,0,0,dlvr.it,"#Company_News_ Franklin Resources : Templeton to Acquire O'Shaughnessy Asset Management, a Leading Custom Indexing Provider through its Canvas® Platform https://t.co/McBuEKp5fO https://t.co/HhkKr6EmNW https://t.co/1qMUTQCv5a",,,2019-11-27 16:21:43,Trading Strategies,ETF Screener & Stock Picker,https://pbs.twimg.com/profile_images/1199802807215411200/BLXM-mnZ_normal.jpg,249,158,3,130853,ETFsStockPicker,photo
250237360,2021-09-30 08:57:57,,,"wsj.com/articles/frank…, ",1443560751315234825,False,0,0,0,0,Twitter for iPhone,"Franklin Resources agrees to buy O’Shaughnessy Asset Management, expanding the investing giant’s bet on portfolio personalization.  by ⁦@Justinbaer⁩ ⁦@WSJmarkets⁩  https://t.co/ABWVxVntID","Justinbaer, WSJmarkets, ",,2011-02-10 12:58:54,Brooklyn,Jenna Telesca,https://pbs.twimg.com/profile_images/1448250909314650113/ZQmCQiO__normal.jpg,2270,1524,116,5741,JennaTelesca,
28164923,2021-09-30 08:49:09,,,"on.wsj.com/3uoRHlj, ",1443558535741296644,False,75,9,4,7,SocialFlow,"Franklin Resources agrees to buy O’Shaughnessy Asset Management, expanding the investing giant’s bet on portfolio personalization https://t.co/XF1oPvgAAM",,,2009-04-01 14:44:17,"New York, NY",WSJ Markets,https://pbs.twimg.com/profile_images/954404826212904960/TnG97-_8_normal.jpg,717412,467,8942,82055,WSJmarkets,
